SURVEY	STATEID	DISTID	PSUID	HHID	HHSPLITID	IDPSU	IDHH	BH1	BH2	BH4	BH5A	BH5B	BH6A	BH6B	BH7	BH8A	BH8B	EW3	BHED	WTEW
2	6	17	6	150	1	61706	0617061501	1	 	2	 	 	21	88	2	 	 	2	8	1953.14416504
2	6	17	6	150	1	61706	0617061501	2	3	1	 	 	19	88	1	 	 	2	8	1953.14416504
2	6	17	6	150	1	61706	0617061501	3	6	2	 	 	15	88	1	 	 	2	8	1953.14416504
2	6	17	6	150	1	61706	0617061501	4	7	1	 	 	12	88	1	 	 	2	8	1953.14416504
2	6	17	6	150	1	61706	0617061501	5	 	2	 	 	8	88	3	1	0	2	8	1953.14416504
2	6	17	6	150	1	61706	0617061501	1	5	1	3	11	 	 	1	 	 	4	1	1953.14416504
2	6	17	6	170	1	61706	0617061701	1	5	2	10	3	 	 	1	 	 	4	5	2929.7163086
2	6	17	6	170	1	61706	0617061701	2	6	2	1	7	 	 	1	 	 	4	5	2929.7163086
2	6	17	6	170	1	61706	0617061701	3	7	1	12	9	 	 	1	 	 	4	5	2929.7163086
2	6	17	6	170	1	61706	0617061701	1	10	2	6	3	 	 	1	 	 	9	4	2929.7163086
2	6	17	6	170	1	61706	0617061701	2	11	1	10	6	 	 	1	 	 	9	4	2929.7163086
2	6	17	6	170	1	61706	0617061701	3	12	1	4	8	 	 	1	 	 	9	4	2929.7163086
2	6	17	6	180	1	61706	0617061801	1	3	2	 	 	14	88	1	 	 	2	5	1953.14416504
2	6	17	6	180	1	61706	0617061801	2	4	1	 	 	11	88	1	 	 	2	5	1953.14416504
2	6	17	6	180	1	61706	0617061801	3	5	1	 	 	8	8	1	 	 	2	5	1953.14416504
2	6	17	6	180	1	61706	0617061801	4	6	1	 	 	6	8	1	 	 	2	5	1953.14416504
2	6	17	6	180	2	61706	0617061802	1	3	2	 	 	5	88	1	 	 	2	5	1953.14416504
2	6	17	6	180	2	61706	0617061802	2	4	1	 	 	3	88	1	 	 	2	5	1953.14416504
2	6	17	6	180	2	61706	0617061802	3	5	2	9	11	 	 	1	 	 	2	5	1953.14416504
2	6	17	6	190	1	61706	0617061901	1	3	1	 	 	18	88	1	 	 	2	3	1953.14416504
2	6	17	6	190	1	61706	0617061901	2	4	1	 	 	15	88	1	 	 	2	3	1953.14416504
2	6	17	6	190	1	61706	0617061901	3	5	1	 	 	10	88	1	 	 	2	3	1953.14416504
2	6	17	6	200	1	61706	0617062001	1	3	1	 	 	11	88	1	 	 	2	4	1953.14416504
2	6	17	6	200	1	61706	0617062001	2	4	1	 	 	11	88	1	 	 	2	4	1953.14416504
2	6	17	6	200	1	61706	0617062001	3	 	2	 	 	7	88	3	2	0	2	4	1953.14416504
2	6	17	7	10	1	61707	0617070101	1	3	1	10	95	 	 	1	 	 	2	3	2097.92260742
2	6	17	7	10	1	61707	0617070101	2	 	1	7	97	 	 	2	 	 	2	3	2097.92260742
2	6	17	7	10	1	61707	0617070101	3	4	1	6	99	 	 	1	 	 	2	3	2097.92260742
2	6	17	7	20	1	61707	0617070201	1	5	1	9	3	 	 	1	 	 	4	4	2097.92260742
2	6	17	7	20	1	61707	0617070201	2	6	1	9	6	 	 	1	 	 	4	4	2097.92260742
2	6	17	7	20	1	61707	0617070201	3	7	2	4	8	 	 	1	 	 	4	4	2097.92260742
2	6	17	7	30	1	61707	0617070301	1	 	1	1	 	 	 	2	 	 	2	3	2097.92260742
2	6	17	7	30	1	61707	0617070301	2	 	1	 	 	 	 	2	 	 	2	3	2097.92260742
2	6	17	7	30	1	61707	0617070301	3	3	1	 	89	 	 	1	 	 	2	3	2097.92260742
2	6	17	7	30	2	61707	0617070302	1	3	2	3	10	 	 	1	 	 	2	4	2097.92260742
2	6	17	7	30	2	61707	0617070302	2	4	2	2	11	 	 	1	 	 	2	4	2097.92260742
2	6	17	7	40	1	61707	0617070401	1	3	2	6	5	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	40	1	61707	0617070401	2	4	2	7	6	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	40	1	61707	0617070401	3	5	1	1	9	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	40	2	61707	0617070402	1	3	2	12	7	 	 	1	 	 	2	4	2097.92260742
2	6	17	7	40	2	61707	0617070402	2	4	2	8	11	 	 	1	 	 	2	4	2097.92260742
2	6	17	7	60	1	61707	0617070601	1	8	1	7	6	 	 	1	 	 	7	2	4195.84521485
2	6	17	7	60	1	61707	0617070601	2	9	1	9	9	 	 	1	 	 	7	2	4195.84521485
2	6	17	7	70	1	61707	0617070701	1	 	1	7	 	 	 	3	0	4	2	5	2097.92260742
2	6	17	7	70	1	61707	0617070701	2	3	1	11	 	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	70	1	61707	0617070701	3	 	2	11	89	 	 	2	 	 	2	5	2097.92260742
2	6	17	7	70	1	61707	0617070701	4	7	1	7	92	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	70	1	61707	0617070701	1	5	1	10	10	 	 	1	 	 	4	3	2097.92260742
2	6	17	7	70	1	61707	0617070701	2	6	2	5	12	 	 	1	 	 	4	3	2097.92260742
2	6	17	7	80	1	61707	0617070801	1	5	2	9	7	 	 	1	 	 	4	3	2097.92260742
2	6	17	7	80	1	61707	0617070801	2	6	1	10	10	 	 	1	 	 	4	3	2097.92260742
2	6	17	7	80	1	61707	0617070801	1	9	2	4	10	 	 	1	 	 	8	2	2097.92260742
2	6	17	7	90	1	61707	0617070901	1	 	2	8	 	 	 	2	 	 	1	6	2097.92260742
2	6	17	7	90	1	61707	0617070901	2	2	2	2	89	 	 	1	 	 	1	6	2097.92260742
2	6	17	7	90	1	61707	0617070901	3	3	1	6	90	 	 	1	 	 	1	6	2097.92260742
2	6	17	7	90	1	61707	0617070901	4	 	1	2	92	 	 	2	 	 	1	6	2097.92260742
2	6	17	7	110	1	61707	0617071101	1	 	2	8	 	 	 	2	 	 	1	5	0
2	6	17	7	110	1	61707	0617071101	2	2	1	7	 	 	 	1	 	 	1	5	0
2	6	17	7	110	1	61707	0617071101	3	3	1	8	 	 	 	1	 	 	1	5	0
2	6	17	7	110	1	61707	0617071101	4	4	1	9	 	 	 	1	 	 	1	5	0
2	6	17	7	120	1	61707	0617071201	1	3	2	10	3	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	120	1	61707	0617071201	2	4	2	10	6	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	120	1	61707	0617071201	3	5	1	10	7	 	 	1	 	 	2	5	2097.92260742
2	6	17	7	140	1	61707	0617071401	1	3	1	8	89	 	 	1	 	 	2	4	2097.92260742
2	6	17	7	140	1	61707	0617071401	2	4	1	6	92	 	 	1	 	 	2	4	2097.92260742
2	6	17	7	140	1	61707	0617071401	3	 	2	7	94	 	 	2	 	 	2	4	2097.92260742
2	6	17	7	150	1	61707	0617071501	1	 	2	7	 	 	 	2	 	 	2	8	0
2	6	17	7	150	1	61707	0617071501	2	 	2	9	 	 	 	2	 	 	2	8	0
2	6	17	7	150	1	61707	0617071501	3	 	1	4	 	 	 	2	 	 	2	8	0
2	6	17	7	150	1	61707	0617071501	4	 	2	3	 	 	 	2	 	 	2	8	0
2	6	17	7	150	1	61707	0617071501	5	 	1	7	89	 	 	2	 	 	2	8	0
2	6	17	7	150	2	61707	0617071502	1	3	1	10	11	 	 	1	 	 	2	1	2097.92260742
2	6	17	7	160	1	61707	0617071601	1	3	1	1	4	 	 	1	 	 	2	2	2097.92260742
2	6	17	7	160	1	61707	0617071601	2	4	1	5	7	 	 	1	 	 	2	2	2097.92260742
2	6	17	7	170	1	61707	0617071701	1	3	1	5	91	 	 	1	 	 	2	3	0
2	6	17	7	170	1	61707	0617071701	2	4	1	11	96	 	 	1	 	 	2	3	0
2	6	17	7	170	1	61707	0617071701	3	5	1	10	98	 	 	1	 	 	2	3	0
2	6	17	7	180	1	61707	0617071801	1	3	1	9	 	 	 	1	 	 	2	6	0
2	6	17	7	180	1	61707	0617071801	2	 	2	8	 	 	 	2	 	 	2	6	0
2	6	17	7	180	1	61707	0617071801	3	 	2	2	 	 	 	2	 	 	2	6	0
2	6	17	7	180	1	61707	0617071801	4	5	1	9	 	 	 	1	 	 	2	6	0
2	6	17	7	190	2	61707	0617071902	1	3	1	3	5	 	 	1	 	 	2	2	2097.92260742
2	6	17	7	190	2	61707	0617071902	2	4	1	7	7	 	 	1	 	 	2	2	2097.92260742
2	6	17	7	200	1	61707	0617072001	1	 	1	6	95	 	 	2	 	 	2	2	2097.92260742
2	6	17	7	200	1	61707	0617072001	2	3	1	10	98	 	 	1	 	 	2	2	2097.92260742
2	6	18	1	11	2	61801	0618010112	1	3	2	9	7	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	11	2	61801	0618010112	2	4	2	5	10	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	21	1	61801	0618010211	1	3	2	10	2	 	 	1	 	 	2	3	1605.40686035
2	6	18	1	21	1	61801	0618010211	2	4	1	11	4	 	 	1	 	 	2	3	1605.40686035
2	6	18	1	21	2	61801	0618010212	1	3	1	8	8	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	21	2	61801	0618010212	2	4	1	8	11	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	21	3	61801	0618010213	1	3	2	11	9	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	21	3	61801	0618010213	2	4	2	11	11	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	22	1	61801	0618010221	1	3	1	 	 	18	0	1	 	 	2	4	1605.40686035
2	6	18	1	22	1	61801	0618010221	2	4	1	 	 	14	0	1	 	 	2	4	1605.40686035
2	6	18	1	22	1	61801	0618010221	3	5	2	 	 	12	0	1	 	 	2	4	1605.40686035
2	6	18	1	42	1	61801	0618010421	1	3	1	10	91	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	42	1	61801	0618010421	2	4	1	6	94	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	43	1	61801	0618010431	1	3	1	 	 	14	0	1	 	 	2	5	1605.40686035
2	6	18	1	43	1	61801	0618010431	2	4	2	 	 	11	0	1	 	 	2	5	1605.40686035
2	6	18	1	43	1	61801	0618010431	3	5	2	 	 	8	0	1	 	 	2	5	1605.40686035
2	6	18	1	51	1	61801	0618010511	1	 	2	11	 	 	 	2	 	 	2	9	1605.40686035
2	6	18	1	51	1	61801	0618010511	2	 	2	1	91	 	 	2	 	 	2	9	1605.40686035
2	6	18	1	51	1	61801	0618010511	3	3	2	8	93	 	 	1	 	 	2	9	1605.40686035
2	6	18	1	51	1	61801	0618010511	4	4	1	5	99	 	 	1	 	 	2	9	1605.40686035
2	6	18	1	51	1	61801	0618010511	5	 	2	 	 	16	88	3	16	88	2	9	1605.40686035
2	6	18	1	61	1	61801	0618010611	1	2	2	 	 	12	88	1	 	 	1	2	1605.40686035
2	6	18	1	71	1	61801	0618010711	1	3	1	3	93	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	71	1	61801	0618010711	2	4	2	1	94	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	71	1	61801	0618010711	3	5	1	10	98	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	81	1	61801	0618010811	1	3	1	 	 	37	 	1	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	2	 	2	 	 	35	 	2	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	3	 	2	 	 	33	 	2	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	4	 	2	 	 	31	 	2	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	5	 	2	 	 	28	 	2	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	6	 	2	 	 	26	 	2	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	7	7	1	 	 	24	 	1	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	8	 	2	 	 	22	 	2	 	 	2	14	0
2	6	18	1	81	1	61801	0618010811	1	9	2	3	12	 	 	1	 	 	8	2	3210.81372071
2	6	18	1	91	2	61801	0618010912	1	3	1	7	4	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	91	2	61801	0618010912	2	4	1	2	6	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	91	1	61801	0618010911	1	4	1	9	5	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	91	1	61801	0618010911	2	3	1	12	7	 	 	1	 	 	2	2	1605.40686035
2	6	18	1	101	1	61801	0618011011	1	3	1	2	 	 	 	1	 	 	2	3	1605.40686035
2	6	18	1	101	1	61801	0618011011	2	4	1	5	 	 	 	1	 	 	2	3	1605.40686035
2	6	18	1	101	1	61801	0618011011	3	 	1	7	89	 	 	2	 	 	2	3	1605.40686035
2	6	18	1	121	1	61801	0618011211	1	3	1	8	93	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	121	1	61801	0618011211	2	4	1	9	95	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	121	1	61801	0618011211	3	5	2	10	97	 	 	1	 	 	2	4	1605.40686035
2	6	18	1	151	1	61801	0618011511	1	5	2	6	2	 	 	1	 	 	4	3	2408.11035156
2	6	18	1	151	1	61801	0618011511	2	12	1	10	6	 	 	1	 	 	4	3	2408.11035156
2	6	18	1	151	1	61801	0618011511	1	8	2	9	2	 	 	1	 	 	7	3	2408.11035156
2	6	18	1	151	1	61801	0618011511	2	9	1	12	4	 	 	1	 	 	7	3	2408.11035156
2	6	18	1	161	1	61801	0618011611	1	5	2	7	96	 	 	1	 	 	4	5	1605.40686035
2	6	18	1	161	1	61801	0618011611	2	6	2	9	98	 	 	1	 	 	4	5	1605.40686035
2	6	18	1	161	1	61801	0618011611	3	7	1	11	2	 	 	1	 	 	4	5	1605.40686035
2	6	18	2	12	1	61802	0618020121	1	6	2	3	8	 	 	1	 	 	5	6	12205.84667969
2	6	18	2	12	1	61802	0618020121	2	7	2	9	10	 	 	1	 	 	5	6	12205.84667969
2	6	18	2	12	1	61802	0618020121	3	8	1	2	12	 	 	1	 	 	5	6	12205.84667969
2	6	18	2	12	1	61802	0618020121	4	9	1	2	12	 	 	1	 	 	5	6	12205.84667969
2	6	18	2	13	1	61802	0618020131	1	7	2	 	 	22	 	1	 	 	2	4	6102.92333985
2	6	18	2	13	1	61802	0618020131	2	3	1	 	 	20	 	1	 	 	2	4	6102.92333985
2	6	18	2	13	1	61802	0618020131	3	 	1	 	 	18	 	2	 	 	2	4	6102.92333985
2	6	18	2	13	1	61802	0618020131	1	5	2	11	11	 	 	1	 	 	4	2	6102.92333985
2	6	18	2	14	1	61802	0618020141	1	3	1	 	 	26	 	1	 	 	2	5	6102.92333985
2	6	18	2	14	1	61802	0618020141	2	 	2	 	 	23	 	2	 	 	2	5	6102.92333985
2	6	18	2	14	1	61802	0618020141	3	 	2	 	 	20	 	3	0	2	2	5	6102.92333985
2	6	18	2	14	1	61802	0618020141	1	6	2	12	6	 	 	1	 	 	5	3	6102.92333985
2	6	18	2	14	1	61802	0618020141	2	7	1	11	8	 	 	1	 	 	5	3	6102.92333985
2	6	18	2	21	1	61802	0618020211	1	 	1	 	 	 	 	2	 	 	2	4	9154.38476563
2	6	18	2	21	1	61802	0618020211	2	 	2	 	89	 	 	2	 	 	2	4	9154.38476563
2	6	18	2	21	1	61802	0618020211	3	12	1	 	91	 	 	1	 	 	2	4	9154.38476563
2	6	18	2	21	1	61802	0618020211	1	5	2	3	9	 	 	1	 	 	4	4	9154.38476563
2	6	18	2	21	1	61802	0618020211	2	7	1	3	10	 	 	1	 	 	4	4	9154.38476563
2	6	18	2	21	1	61802	0618020211	3	6	1	6	11	 	 	1	 	 	4	4	9154.38476563
2	6	18	2	41	1	61802	0618020411	1	3	2	8	95	 	 	1	 	 	2	6	6102.92333985
2	6	18	2	41	1	61802	0618020411	2	4	1	7	97	 	 	1	 	 	2	6	6102.92333985
2	6	18	2	41	1	61802	0618020411	3	5	1	10	99	 	 	1	 	 	2	6	6102.92333985
2	6	18	2	41	1	61802	0618020411	4	6	2	6	1	 	 	1	 	 	2	6	6102.92333985
2	6	18	2	71	2	61802	0618020712	1	 	2	10	98	 	 	2	 	 	2	6	6102.92333985
2	6	18	2	71	2	61802	0618020712	2	 	2	2	89	 	 	2	 	 	2	6	6102.92333985
2	6	18	2	71	2	61802	0618020712	3	3	1	2	94	 	 	1	 	 	2	6	6102.92333985
2	6	18	2	71	2	61802	0618020712	4	4	1	4	96	 	 	1	 	 	2	6	6102.92333985
2	6	18	2	71	1	61802	0618020711	1	3	1	11	0	 	 	1	 	 	2	3	6102.92333985
2	6	18	2	71	1	61802	0618020711	2	4	1	11	2	 	 	1	 	 	2	3	6102.92333985
2	6	18	2	71	1	61802	0618020711	3	5	1	11	3	 	 	1	 	 	2	3	6102.92333985
2	6	18	2	81	1	61802	0618020811	1	2	1	 	 	22	 	1	 	 	1	4	6102.92333985
2	6	18	2	81	1	61802	0618020811	2	 	2	 	 	20	 	2	 	 	1	4	6102.92333985
2	6	18	2	81	1	61802	0618020811	3	3	1	 	 	18	 	1	 	 	1	4	6102.92333985
2	6	18	3	11	1	61803	0618030111	1	3	1	7	6	 	 	1	 	 	2	4	892.33538818
2	6	18	3	11	1	61803	0618030111	2	4	2	8	8	 	 	1	 	 	2	4	892.33538818
2	6	18	3	11	1	61803	0618030111	3	5	1	4	12	 	 	1	 	 	2	4	892.33538818
2	6	18	3	11	4	61803	0618030114	1	3	2	8	6	 	 	1	 	 	2	7	892.33538818
2	6	18	3	11	4	61803	0618030114	2	4	2	7	8	 	 	1	 	 	2	7	892.33538818
2	6	18	3	11	4	61803	0618030114	3	5	2	6	9	 	 	1	 	 	2	7	892.33538818
2	6	18	3	11	4	61803	0618030114	4	6	1	9	11	 	 	1	 	 	2	7	892.33538818
2	6	18	3	11	2	61803	0618030112	1	5	2	1	12	 	 	1	 	 	4	2	1784.67077637
2	6	18	3	11	3	61803	0618030113	1	3	2	7	11	 	 	1	 	 	2	2	892.33538818
2	6	18	3	13	1	61803	0618030131	1	3	1	 	 	 	 	1	 	 	2	9	892.33538818
2	6	18	3	13	1	61803	0618030131	2	4	2	5	2	 	 	1	 	 	2	9	892.33538818
2	6	18	3	13	1	61803	0618030131	3	5	2	7	5	 	 	1	 	 	2	9	892.33538818
2	6	18	3	13	1	61803	0618030131	4	 	1	5	7	 	 	3	55	55	2	9	892.33538818
2	6	18	3	13	1	61803	0618030131	5	6	1	8	9	 	 	1	 	 	2	9	892.33538818
2	6	18	3	13	1	61803	0618030131	6	7	2	9	11	 	 	1	 	 	2	9	892.33538818
2	6	18	3	21	2	61803	0618030212	1	3	2	7	7	 	 	1	 	 	2	4	892.33538818
2	6	18	3	21	2	61803	0618030212	2	4	1	8	9	 	 	1	 	 	2	4	892.33538818
2	6	18	3	21	2	61803	0618030212	3	5	1	6	11	 	 	1	 	 	2	4	892.33538818
2	6	18	3	21	1	61803	0618030211	1	5	1	8	7	 	 	1	 	 	4	4	892.33538818
2	6	18	3	21	1	61803	0618030211	2	6	2	9	9	 	 	1	 	 	4	4	892.33538818
2	6	18	3	21	1	61803	0618030211	3	7	1	6	12	 	 	1	 	 	4	4	892.33538818
2	6	18	3	32	1	61803	0618030321	1	6	2	 	 	15	88	1	 	 	2	9	892.33538818
2	6	18	3	32	1	61803	0618030321	2	 	1	 	 	13	88	2	 	 	2	9	892.33538818
2	6	18	3	32	1	61803	0618030321	3	4	1	 	 	12	88	1	 	 	2	9	892.33538818
2	6	18	3	32	1	61803	0618030321	4	5	1	 	 	10	88	1	 	 	2	9	892.33538818
2	6	18	3	32	1	61803	0618030321	5	7	2	 	 	6	88	1	 	 	2	9	892.33538818
2	6	18	3	32	1	61803	0618030321	6	8	1	 	 	3	88	1	 	 	2	9	892.33538818
2	6	18	3	32	1	61803	0618030321	7	9	1	 	 	 	 	1	 	 	2	9	892.33538818
2	6	18	3	32	2	61803	0618030322	1	3	2	 	 	14	 	1	 	 	2	14	892.33538818
2	6	18	3	32	2	61803	0618030322	2	4	2	 	 	12	 	1	 	 	2	14	892.33538818
2	6	18	3	32	2	61803	0618030322	3	5	2	 	 	10	 	1	 	 	2	14	892.33538818
2	6	18	3	32	2	61803	0618030322	4	6	1	 	 	9	 	1	 	 	2	14	892.33538818
2	6	18	3	32	2	61803	0618030322	5	7	1	 	 	7	 	1	 	 	2	14	892.33538818
2	6	18	3	32	2	61803	0618030322	6	8	2	 	 	5	 	1	 	 	2	14	892.33538818
2	6	18	3	32	2	61803	0618030322	7	9	2	 	 	3	 	1	 	 	2	14	892.33538818
2	6	18	3	32	2	61803	0618030322	8	10	2	 	 	2	 	1	 	 	2	14	892.33538818
2	6	18	3	41	1	61803	0618030411	1	3	2	 	 	18	0	1	 	 	2	7	892.33538818
2	6	18	3	41	1	61803	0618030411	2	4	1	 	 	16	0	1	 	 	2	7	892.33538818
2	6	18	3	41	1	61803	0618030411	3	5	2	 	 	13	0	1	 	 	2	7	892.33538818
2	6	18	3	41	1	61803	0618030411	4	6	1	 	 	9	0	1	 	 	2	7	892.33538818
2	6	18	3	41	1	61803	0618030411	5	7	1	 	 	5	0	1	 	 	2	7	892.33538818
2	6	18	3	51	1	61803	0618030511	1	3	1	 	 	29	0	1	 	 	2	5	0
2	6	18	3	51	1	61803	0618030511	2	1	1	 	 	27	0	1	 	 	2	5	0
2	6	18	3	51	1	61803	0618030511	3	13	1	 	 	24	0	1	 	 	2	5	0
2	6	18	3	51	1	61803	0618030511	4	 	2	 	 	24	0	2	 	 	2	5	0
2	6	18	3	51	1	61803	0618030511	1	5	2	 	 	7	0	1	 	 	4	3	2677.00610352
2	6	18	3	51	1	61803	0618030511	2	6	1	 	 	5	0	1	 	 	4	3	2677.00610352
2	6	18	3	61	1	61803	0618030611	1	4	1	 	 	26	 	1	 	 	2	9	1784.67077637
2	6	18	3	61	1	61803	0618030611	2	 	2	 	 	24	 	2	 	 	2	9	1784.67077637
2	6	18	3	61	1	61803	0618030611	3	12	2	 	 	21	 	1	 	 	2	9	1784.67077637
2	6	18	3	61	1	61803	0618030611	4	8	1	 	 	18	 	1	 	 	2	9	1784.67077637
2	6	18	3	61	1	61803	0618030611	5	9	1	 	 	16	 	1	 	 	2	9	1784.67077637
2	6	18	3	61	1	61803	0618030611	6	10	1	 	 	15	 	1	 	 	2	9	1784.67077637
2	6	18	3	61	1	61803	0618030611	7	11	1	 	 	14	 	1	 	 	2	9	1784.67077637
2	6	18	3	71	3	61803	0618030713	1	3	2	 	 	11	88	1	 	 	2	4	892.33538818
2	6	18	3	71	3	61803	0618030713	2	4	1	 	 	7	88	1	 	 	2	4	892.33538818
2	6	18	3	71	3	61803	0618030713	3	5	1	 	 	3	88	1	 	 	2	4	892.33538818
2	6	18	3	91	1	61803	0618030911	1	3	1	 	 	20	 	1	 	 	2	8	0
2	6	18	3	91	1	61803	0618030911	2	5	1	 	 	13	 	1	 	 	2	8	0
2	6	18	3	91	1	61803	0618030911	3	6	2	 	 	10	 	1	 	 	2	8	0
2	6	18	3	91	1	61803	0618030911	4	7	1	 	4	 	 	1	 	 	2	8	0
2	6	18	3	91	1	61803	0618030911	5	8	1	 	6	 	 	1	 	 	2	8	0
2	6	18	3	91	1	61803	0618030911	6	9	2	 	8	 	 	1	 	 	2	8	0
2	6	18	3	101	1	61803	0618031011	1	 	2	 	 	 	 	3	24	0	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	2	 	2	 	 	 	 	3	22	0	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	3	3	1	 	 	20	0	1	 	 	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	4	4	1	 	 	17	0	1	 	 	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	5	5	1	 	 	13	0	1	 	 	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	6	6	1	 	 	11	0	1	 	 	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	7	7	1	 	 	8	0	1	 	 	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	8	8	2	 	 	6	0	1	 	 	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	9	 	1	 	 	 	 	3	5	0	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	10	9	2	 	 	4	0	1	 	 	2	15	892.33538818
2	6	18	3	101	1	61803	0618031011	11	10	1	 	 	2	0	1	 	 	2	15	892.33538818
2	6	18	3	101	2	61803	0618031012	1	3	1	 	 	17	0	1	 	 	2	10	892.33538818
2	6	18	3	101	2	61803	0618031012	2	 	1	 	 	 	 	3	15	0	2	10	892.33538818
2	6	18	3	101	2	61803	0618031012	3	4	1	 	 	14	0	1	 	 	2	10	892.33538818
2	6	18	3	101	2	61803	0618031012	4	 	2	 	 	 	 	3	12	0	2	10	892.33538818
2	6	18	3	101	2	61803	0618031012	5	 	1	 	 	 	 	3	10	0	2	10	892.33538818
2	6	18	3	101	2	61803	0618031012	6	5	2	 	 	6	0	1	 	 	2	10	892.33538818
2	6	18	3	101	2	61803	0618031012	7	6	2	 	 	3	0	1	 	 	2	10	892.33538818
2	6	18	3	121	2	61803	0618031212	1	3	1	 	 	11	0	1	 	 	2	6	892.33538818
2	6	18	3	121	2	61803	0618031212	2	4	1	 	 	9	0	1	 	 	2	6	892.33538818
2	6	18	3	121	2	61803	0618031212	3	5	1	 	 	7	0	1	 	 	2	6	892.33538818
2	6	18	3	121	2	61803	0618031212	4	6	1	 	 	5	0	1	 	 	2	6	892.33538818
2	6	18	3	121	2	61803	0618031212	5	7	2	 	 	3	0	1	 	 	2	6	892.33538818
2	6	18	3	121	3	61803	0618031213	1	3	2	 	 	4	88	1	 	 	2	3	892.33538818
2	6	18	3	121	3	61803	0618031213	2	4	1	 	 	2	88	1	 	 	2	3	892.33538818
2	6	18	3	131	1	61803	0618031311	1	3	1	7	 	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	1	61803	0618031311	2	4	2	8	 	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	1	61803	0618031311	3	5	1	9	 	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	1	61803	0618031311	4	6	2	10	 	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	1	61803	0618031311	5	7	1	7	 	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	1	61803	0618031311	6	8	1	7	3	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	1	61803	0618031311	7	9	1	11	5	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	1	61803	0618031311	8	10	1	5	8	 	 	1	 	 	2	10	892.33538818
2	6	18	3	131	2	61803	0618031312	1	3	1	9	12	 	 	1	 	 	2	1	892.33538818
2	6	18	3	141	1	61803	0618031411	1	3	2	 	 	 	 	1	 	 	2	5	892.33538818
2	6	18	3	141	1	61803	0618031411	2	4	1	 	5	 	 	1	 	 	2	5	892.33538818
2	6	18	3	141	1	61803	0618031411	3	5	2	 	7	 	 	1	 	 	2	5	892.33538818
2	6	18	4	11	1	61804	0618040111	1	4	1	3	90	 	 	1	 	 	2	7	4222.43994141
2	6	18	4	11	1	61804	0618040111	2	 	2	2	92	 	 	2	 	 	2	7	4222.43994141
2	6	18	4	11	1	61804	0618040111	3	 	2	3	94	 	 	2	 	 	2	7	4222.43994141
2	6	18	4	11	1	61804	0618040111	4	3	2	12	96	 	 	1	 	 	2	7	4222.43994141
2	6	18	4	21	1	61804	0618040211	1	 	2	4	 	11	88	3	55	55	2	7	2111.2199707
2	6	18	4	21	1	61804	0618040211	2	4	2	5	 	10	88	1	 	 	2	7	2111.2199707
2	6	18	4	21	1	61804	0618040211	3	5	2	6	 	8	88	1	 	 	2	7	2111.2199707
2	6	18	4	21	1	61804	0618040211	4	6	1	4	 	5	88	1	 	 	2	7	2111.2199707
